tomeID,name,level,role,objective,reward
Tome09,Diverse Despair,2,Killer,Hook <b>10 different Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome09,Combo King,2,Killer,Hit <b>2 different Survivor(s)</b> with your weapon within <b>60 second(s)</b>. Do this <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome09,Outta Sight,2,Survivor,Hide within 10 meters of the Killer without being caught for a total of <b>120 seconds</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome09,Long Bomb,2,Killer,Hit <b>Survivor(s)</b> at least 15 meters away with Blades as <b>The Trickster</b>. Do this <b>5 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome09,Dark Adherent,2,Killer,Hook <b>7 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome09,Out Isn't an Option,2,Killer,Prevent any exit gates from being opened while using the perk <b>No Way Out</b>. Do this <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome09,On the Right Track,2,Survivor,Get a Great result on <b>3 Skill Check(s)</b> while using the perk <b>Fast Track</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome09,Long Gone,2,Survivor,Escape <b>2 chase(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome09,Bloody Rewards,2,General,Earn <b>75000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome09,Drop or Chop,2,General,Complete a total of <b>15</b> of the following as Survivor or Killer:<ul><li><b>Drop pallet(s) while being chased by the Killer.</b></li><li><b>Break pallet(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome09,Glyph Tracker,2,Killer,Commune with <b>2 Purple Glyph(s).</b>_GFX::CQGPIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome09,Glyph Escapee,2,Survivor,Commune with a <b>Blue Glyph</b> _GFX::CQGBIcon and then escape the trial <b>1 time(s).</b>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome09,Iridescent Age,3,General,Earn <b>10 emblem(s)</b> of <b>Iridescent quality</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Blood Debt,3,Survivor,Unhook <b>a Survivor</b> who unhooked you earlier in the trial <b>4 time(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,A Stunning Display,3,Survivor,Stun or blind the Killer <b>12 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Appeal to Heal,3,Survivor,Fully deplete <b>5 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Scrap Yard,3,Killer,Damage <b>20 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Bloody Good,3,Killer,Hit a Survivor with your weapon <b>20 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Sore Ankles,3,Survivor,Fall from a great height while being chased <b>8 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Terrified,3,Killer,Make the Survivors scream <b>44 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Bloody Rewards,3,General,Earn <b>100000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,It's Technical,3,Survivor,Finish repairing <b>3 generator(s)</b> while using the perk <b>Technician</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome09,Smashing Moves,3,Survivor,Stun the Killer <b>3 time(s)</b> while using the perk <b>Smash Hit</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome09,J'in or Out,3,Survivor,Survive while <b>2 other Survivor(s)</b> escape the trial as <b>Yun-Jin Lee</b>. You must remain in the trial while they escape.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome09,Last Minute Save,3,Survivor,Completely heal <b>1 health state(s)</b> of any Survivor after the exit gates are opened.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome09,Salvation or Sacrifice,3,General,Complete a total of <b>15</b> of the following as Survivor or Killer:<ul><li><b>Safely unhook Survivor(s).</b></li><li><b>Hook Survivor(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome09,Main Attraction,3,Killer,Knock down <b>2 Survivor(s)</b> with Blades during The Main Event as <b>The Trickster</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome09,Glyph Tracker,3,Killer,Commune with <b>3 Purple Glyph(s).</b>_GFX::CQGPIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome09,Glyph Graduate,3,Survivor,Commune with <b>2 Yellow Glyph(s).</b>_GFX::CQGYIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome09,Execution,4,Killer,Kill <b>20 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Unleash the Rage,4,Killer,"Break <b>50</b> walls, pallets or generators.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Bloody Good,4,Killer,Hit a Survivor with your weapon <b>40 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Buried Underground,4,Killer,Hook <b>12 Survivor(s)</b> in the basement.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Strategic Alliance,4,Survivor,Perform a cooperative action for <b>360 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Go For Broke,4,Survivor,Sabotage <b>18 hook(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Job Well Done,4,Survivor,Finish repairing <b>15 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Drop or Chop,4,General,Complete a total of <b>30</b> of the following as Survivor or Killer:<ul><li><b>Drop pallet(s) while being chased by the Killer.</b></li><li><b>Break pallet(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Electric Blast,4,Killer,Electrify <b>20 Survivor(s)</b> with the Static Blast ability as <b>The Doctor</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome09,Lithe Leaps,4,Survivor,Vault a pallet or window while in a chase <b>5 time(s)</b> while using the perk <b>Lithe</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome09,Alert Escapee,4,Survivor,Escape through the Hatch while using the perk <b>Alert</b>. Do this <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome09,The Doctor Is In,4,Killer,"Finish a trial with no more than <b>1 living Survivor(s)</b> while using the perks <b>Overwhelming Presence</b>, <b>Monitor & Abuse</b> and <b>Overcharge</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome09,Bloody Rewards,4,General,Earn <b>150000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Deadly Race,4,Survivor,Be chased by the Killer for a total of <b>300 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome09,Glyph Tracker,4,Killer,Commune with <b>4 Purple Glyph(s).</b>_GFX::CQGPIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome09,Glyph Seeker,4,General,Commune with <b>6 Red Glyph(s).</b>_GFX::CQGRIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome10,Bring the Light,1,Survivor,Repair a total of <b>4 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Bloody Good,1,Killer,Hit a Survivor with your weapon <b>10 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Hang'em High,1,Killer,Sacrifice <b>2</b> Survivor(s) while using the perk <b>Hangman's Trick</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,All Better!,1,Survivor,Completely heal <b>1 health state(s)</b> of any Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Liberator,1,Survivor,Unhook <b>8 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Scrap Yard,1,Killer,Damage <b>12 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Risky Reconnaissance,1,Survivor,Hide within 10 meters of the Killer without being caught for a total of <b>20 second(s)</b> as <b>Detective Tapp</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Hunter's Ambition,1,Killer,Start a chase with <b>8 different Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Deadly Games,1,Killer,Place <b>4 Reverse Bear Traps</b> on Survivors as <b>The Pig</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Surprise!,1,Killer,Hit <b>2 Survivor(s)</b> with an Ambush Dash as <b>The Pig</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Tenacious Tactics,1,Survivor,Escape <b>1 trial(s)</b> while using the perk <b>Tenacity</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,The Last Place You Look,1,Survivor,Unlock <b>4 chest(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Deadly Pursuit,1,Killer,Chase Survivors for a total of <b>120 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Bloody Rewards,1,General,Earn <b>50000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Reverent,1,Killer,Sacrifice <b>6 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Whatever it Takes,1,Survivor,Stun the Killer <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,High Skill,1,Survivor,Get a Great result on <b>3 Skill Check(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Heroic Virtue,1,Survivor,Survive while <b>4 other Survivor(s)</b> escape the trial. You must remain in the trial while they escape.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Appeal to Heal,1,Survivor,Fully deplete <b>2 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Leap of Faith,1,Survivor,Vault a pallet or window while in a chase <b>6 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Gruesome,1,Killer,Hook <b>12 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Drop or Chop,1,General,Complete a total of <b>10</b> of the following as Survivor or Killer:<ul><li><b>Drop pallet(s) while being chased by the Killer.</b></li><li><b>Break pallet(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome10,Glyph Seeker,1,General,Commune with <b>2 Red Glyph(s).</b>_GFX::CQGRIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Glyph Caretaker,1,Survivor,Commune with <b>1 White Glyph(s).</b>_GFX::CQGIBIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Darkly Obsessed,2,Killer,Hook the Obsession <b>6 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,By Any Means Necessary,2,Survivor,Drop <b>8 pallet(s)</b> while being chased by the Killer.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Anger Management,2,Killer,Destroy <b>15 dropped pallet(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Choosing Violence,2,Killer,Hit a Survivor suffering from the Exposed status effect with your weapon <b>3 time(s)</b> while using the perk <b>Make your Choice</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome10,Generate Fear,2,Killer,Hit <b>1 Survivor(s)</b> with an Ambush Dash within <b>10 meters</b> of a generator as <b>The Pig</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome10,Gatekeeper,2,Killer,Finish a trial without any Survivors escaping through the exit gates.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome10,Watchful Eye,2,Killer,Damage <b>3 different generator(s)</b> while using the perk <b>Surveillance</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome10,Follow Your Hunch,2,Survivor,"Finish repairing <b>1 generator(s)</b>, cleanse <b>1 totem(s)</b> and open <b>1 chest(s)</b> while using the perk <b>Detective's Hunch</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome10,Stop 'Em in Their Tracks,2,Survivor,Stun or blind the Killer <b>3 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome10,Long Distance Runner,2,Survivor,Be chased by the Killer for a total of <b>90 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome10,A True Friend,2,Survivor,Unhook a Survivor safely or take a protection hit <b>15 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Grease Monkey,2,Survivor,Fully deplete <b>5 Toolbox(es)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,The Engineer's Guild,2,Survivor,Repair a total of <b>4 generator(s)</b> while cooperating with other Survivor(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Execution,2,Killer,Kill <b>4 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Golden Age,2,General,Earn <b>8 emblem(s)</b> of <b>Gold quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Knockout,2,Killer,Knock down <b>12 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Escape Route,2,Survivor,Escape <b>4 chase(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Cooperative Healthcare,2,Survivor,Heal a total of <b>4 health states</b> while cooperating with Survivor(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Sore Ankles,2,Survivor,Fall from a great height while being chased <b>3 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome10,Deadly Pursuit,2,Killer,Chase Survivors for a total of <b>240 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
