id,survivorID,killerID,name,description,role,collection,rarity,purchasable,discount,image
QM_outfit_008,18,,This-Is-Not-Happening,All he wanted was to keep the kids safe but they didn’t like being on the bench. They wanted to help save the day.,Survivor,Tunnel Crashers,Very Rare,0,[],images/Customization/QM_outfit_008.png
QM_Outfit_009,18,,High School Hunk,"In those days, Steve was at the height of his popularity.",Survivor,Days Of Growth,Very Rare,0,[],images/Customization/QM_Outfit_009.png
QM_Outfit_010,18,,Jonathan Byers,"As Nancy & Jonathan attempt to expose the Hawkins Lab's secret operations, they must admit first what deteriorated their relationship and how to fix it.",Survivor,Moment Of Truth,Legendary,0,[],images/Customization/QM_Outfit_010.png
QM_outfit_02,18,,Scoops Ahoy,Set sail on an ocean of flavors.,Survivor,Upside Down,Very Rare,0,[],images/Customization/QM_outfit_02.png
S22_outfit_006,21,,Lisa Garland,At night she'd wake up in sweat with waves of dread washing over her body. Faint memories of monstrous figures hobbling through the hospital. And she was one of them.,Survivor,Silent Hill Legends,Legendary,1,[],images/Customization/S22_outfit_006.png
S22_outfit_007,21,,Alessa Gillespie,"She felt a hollow inside, a sadness filled her soul. Her grief reminded her of Alessa Gillespie in her school uniform.",Survivor,Reincarnation,Very Rare,1,[],images/Customization/S22_outfit_007.png
S22_outfit_008,21,,Cybil Bennett,A courageous officer who journeyed through the streets of Silent Hill in an attempt to find a lost little girl.,Survivor,Silent Hill Legends,Legendary,1,[],images/Customization/S22_outfit_008.png
S22_outfit_010,21,,James Sunderland,"A widower of three years, James Sunderland's life changed when he received a strange letter from his dead wife.",Survivor,Silent Hill,Legendary,1,[],images/Customization/S22_outfit_010.png
S22_outfit_011,21,,Princess Heart,"In another life, she was dressed like something resembling a superheroine.",Survivor,Silent Hill,Very Rare,1,[],images/Customization/S22/S22_outfit_011.png
S22_outfit_02,21,,Moving On,"A brand-new place for a brand-new chapter in her life. After destroying the cult that had forced her into hiding, Cheryl could express herself and become the person she always wanted to be.",Survivor,Fresh Start,Rare,1,[],images/Customization/S22_outfit_02.png
S22_outfit_02_01,21,,Starting Over,"A brand-new place for a brand-new chapter. After destroying the cult that had forced her into hiding, Cheryl could express herself and become the person she wanted to be.",Survivor,Fresh Start,Rare,1,[],images/Customization/S22_outfit_02_01.png
S23_outfit_006,22,,Larger Than Life,"The knowledge of secret information was crushing him under its weight, but he played it cool with a breezy, carefree persona.",Survivor,Free Spirit,Very Rare,1,[],images/Customization/S23_outfit_006.png
S23_outfit_007,22,,Ancestral Roots,Oktoberfest was more than a beer festival to Felix; it was a part of his heritage.,Survivor,Oktoberfest,Very Rare,1,[],images/Customization/S23_outfit_007.png
S23_outfit_008,22,,Grand Planner,"It was the first he’d seen of the blighted flowers, and he still held a spark of hope that many had lost. He ransacked Vigo’s workshop in hopes of discovering a miracle.",Survivor,Hallowed Curse,Special Event,1,[],images/Customization/S23_outfit_008.png
S23_outfit_010,22,,Mountain Scout,"At 18, Felix visited the Swiss Alps with his mother, an attempt to reconnect years after losing his father. Nothing felt the same.",Survivor,Deep Freeze,Very Rare,0,[],images/Customization/S23_outfit_010.png
S23_outfit_011,22,,Seoul Wanderer,Felix explored the city to admire the striking contemporary architecture that makes Seoul so unique.,Survivor,Seoul Sights,Very Rare,1,[],images/Customization/S23_outfit_011.png
S23_outfit_012,22,,Suiting Architect,He attended a classy event in the hopes of finding an investor for his ambitious architectural project that lacked funding.,Survivor,Gold & Silk,Very Rare,1,[],images/Customization/S23_outfit_012.png
S23_outfit_014,22,,Elegant Pyjamas,"During the holiday break, Felix crammed a last-minute project in his work, designing the new annexe for an art museum in Barcelona.",Survivor,Cozy Break,Very Rare,0,[],images/Customization/S23_outfit_014.png
S23_outfit_015,22,,Royal Leathers,This kingly garb is anything but medieval.,Survivor,Fairy Tale,Very Rare,0,[],images/Customization/S23_outfit_015.png
S23_outfit_016,22,,Bowling Night,"Since he had a date at a bowling alley, he dressed to the nines.",Survivor,Rockabilly,Very Rare,1,[],images/Customization/S23_outfit_016.png
S23_outfit_017,22,,Yacht Couture,"Desperate for a break from a looming deadline, he went asea on a friend’s boat to let off some steam.",Survivor,Waterfront Massacre Collection,Very Rare,1,[],images/Customization/S23/S23_outfit_017.png
S23_outfit_018,22,,Armin’s Uniform,The outfit of an intelligent officer from a lost realm.,Survivor,Attack On Titan Collection,Very Rare,1,[],images/Customization/S23/S23_outfit_018.png
S23_outfit_019,22,,BSAA Uniform,He found himself dressed as some sort of agent or soldier.,Survivor,Project W Collection,Very Rare,1,[],images/Customization/S23/S23_outfit_019.png
S23_outfit_01_02,22,,Dashing Visionary,"Though he often questioned himself, he knew he couldn’t afford others to do the same. He had to present himself as a successful and secure businessman.",Survivor,Architectural Pinnacle,Uncommon,1,[],images/Customization/S23_outfit_01_02.png
S23_outfit_01_03,22,,Gifted Visionary,"Though he often questioned himself, he knew he couldn’t afford others to do the same. He had to present himself as a successful and secure businessman.",Survivor,Architectural Pinnacle,Uncommon,1,[],images/Customization/S23_outfit_01_03.png
S23_outfit_01_04,22,,Brilliant Visionary,"Though he often questioned himself, he knew he couldn’t afford others to do the same. He had to present himself as a successful and secure businessman.",Survivor,Architectural Pinnacle,Uncommon,1,[],images/Customization/S23_outfit_01_04.png
S23_outfit_01_CV01,22,,Celebrated Architect,"A look that can only be achieved with a thick wallet, a talented tailor, and a confident posture.",Survivor,Felix Essentials,Common,1,[],images/Customization/S23_outfit_01_CV01.png
S23_outfit_01_CV02,22,,Prized Architect,"A look that can only be achieved with a thick wallet, a talented tailor, and a confident posture.",Survivor,Felix Essentials,Common,1,[],images/Customization/S23_outfit_01_CV02.png
S23_outfit_01_CV03,22,,Famed Architect,"A look that can only be achieved with a thick wallet, a talented tailor, and a confident posture.",Survivor,Felix Essentials,Common,1,[],images/Customization/S23_outfit_01_CV03.png
S23_outfit_01_CV04,22,,Acclaimed Architect,"A look that can only be achieved with a thick wallet, a talented tailor, and a confident posture.",Survivor,Felix Essentials,Common,1,[],images/Customization/S23_outfit_01_CV04.png
S23_outfit_02,22,,Sunset Getaway,"After months of exhausting work, time off to a remote, far-off location is the greatest comfort there is.",Survivor,Jet Set,Rare,1,[],images/Customization/S23_outfit_02.png
S23_outfit_02_01,22,,Adventure Getaway,"After months of exhausting work, time off to a remote, far-off location is the greatest comfort there is.",Survivor,Jet Set,Rare,1,[],images/Customization/S23_outfit_02_01.png
S23_outfit_02_02,22,,Autumn Getaway,"After months of exhausting work, time off to a remote, far-off location is the greatest comfort there is.",Survivor,Jet Set,Rare,0,[],images/Customization/S23_outfit_02_02.png
S24_outfit_006,23,,Reindeer Onesie,"She did her best to combat the loneliness of the holidays, and her onesie was an essential part of that effort.",Survivor,Holiday Horror,Very Rare,0,[],images/Customization/S24_outfit_006.png
S24_outfit_008,23,,Seoul Queen,"Before meeting with a lucrative collector in Seoul's most luxurious districts, she decides to get the royal treatment. She visits Apgujeong Rodeo Street for a day of self-care.",Survivor,Seoul Sights,Very Rare,1,[],images/Customization/S24_outfit_008.png
S24_outfit_009,23,,Bearer of Gifts,She attended a high-end event at an art gallery to meet an important dealer of rare jewels.,Survivor,Greek Legends,Very Rare,1,[],images/Customization/S24_outfit_009.png
S24_outfit_010,23,,Cave Walker,"Her explorations took her down many a path, and she wasn’t fazed by the prospect of spelunking through a dark cave.",Survivor,Endless Adventures,Rare,1,[],images/Customization/S24_outfit_010.png
S24_outfit_011,23,,Gala Imposter,She dressed up to attend a high-end gala and locate the stolen artifact she was looking for.,Survivor,Gold & Silk,Very Rare,1,[],images/Customization/S24_outfit_011.png
S24_outfit_012,23,,Afropunk,"A ferociously bold, confident and accepting look that is here to stay.<br><br>Design inspired by <b>Selena Fay</b>.",Survivor,Community,Very Rare,0,[],images/Customization/S24_outfit_012.png
S24_outfit_013,23,,50's Night Out,She grabbed a drink at a retro bar inspired by the 50's to meet a collector of rare antiques.,Survivor,Rockabilly,Very Rare,1,"[{""currency"":""Cells"",""discount"":40.00001,""start"":1676390400,""end"":1676995200}]",images/Customization/S24/S24_outfit_013.png
S24_outfit_01_02,23,,Destination Prague,"One of many outfits packed into Élodie’s suitcase as she traveled the world, searching for answers.",Survivor,Circumnavigator,Uncommon,1,[],images/Customization/S24_outfit_01_02.png
S24_outfit_01_03,23,,Destination Cape Town,"One of many outfits packed into Élodie’s suitcase as she traveled the world, searching for answers.",Survivor,Circumnavigator,Uncommon,1,[],images/Customization/S24_outfit_01_03.png
S24_outfit_01_04,23,,Destination Singapore,"One of many outfits packed into Élodie’s suitcase as she traveled the world, searching for answers.",Survivor,Circumnavigator,Uncommon,1,[],images/Customization/S24_outfit_01_04.png
S24_outfit_01_CV01,23,,The Occult Seeker,"There was a long road ahead, and she was ready for it.",Survivor,Élodie Essentials,Common,1,[],images/Customization/S24_outfit_01_CV01.png
S24_outfit_01_CV02,23,,The Kin Seeker,"There was a long road ahead, and she was ready for it.",Survivor,Élodie Essentials,Common,1,[],images/Customization/S24_outfit_01_CV02.png
S24_outfit_01_CV03,23,,The Relic Seeker,"There was a long road ahead, and she was ready for it.",Survivor,Élodie Essentials,Common,1,[],images/Customization/S24_outfit_01_CV03.png
S24_outfit_01_CV04,23,,The Mystery Seeker,"There was a long road ahead, and she was ready for it.",Survivor,Élodie Essentials,Common,1,[],images/Customization/S24_outfit_01_CV04.png
S24_outfit_02,23,,The Global Phenomenon,A swanky style composed of pieces from around the world.,Survivor,Landmark,Rare,1,[],images/Customization/S24_outfit_02.png
S24_outfit_02_01,23,,The International,A swanky style composed of pieces from around the world.,Survivor,Landmark,Rare,1,[],images/Customization/S24_outfit_02_01.png
S24_outfit_02_02,23,,Valentine Special,"Her grief made love a fleeting thing, but that isn’t to say there weren’t some promising years here and there.",Survivor,Valentine’S 2022,Rare,1,[],images/Customization/S24_outfit_02_02.png
S25_outfit_006,24,,Seoul Socialite,"Attends the most elite parties of socialite at the heart of the city, not far from her freshly obtained penthouse residence.",Survivor,Seoul Sights,Very Rare,1,[],images/Customization/S25_outfit_006.png
S25_outfit_007,24,,Midnight Fashionista,Her bold style made her stand out even in complete obscurity.,Survivor,Neon Nights,Very Rare,1,[],images/Customization/S25_outfit_007.png
S25_outfit_009,24,,Fire Moon Mourner,"Yun-Jin dressed up to pay her respects during the full Fire Moon concert, one of the last events where NO SPIN performed as a group.",Survivor,Fire Moon Festival,Very Rare,1,[],images/Customization/S25_outfit_009.png
S25_outfit_010,24,,Sunny Rosé,A bright get-up that bursts with summery Brazilian colors and sights.,Survivor,Crescendo,Very Rare,1,[],images/Customization/S25_outfit_010.png
S25_outfit_011,24,,Photoshoot Pyjamas,She participated in a holiday-themed photoshoot for a fundraiser organized by her fans. No way she would do this for anyone else.,Survivor,Cozy Break,Very Rare,0,[],images/Customization/S25_outfit_011.png
S25_outfit_013,24,,Judge to the Stars,"Her ability to spot talent was unmatched, so they asked her to judge a major talent show.",Survivor,Pop Superstar Collection,Very Rare,1,[],images/Customization/S25/S25_outfit_013.png
S25_outfit_014,24,,Casual Holiday,"With nobody else in the office, she was able to dress down.",Survivor,Deck The Trials,Very Rare,0,[],images/Customization/S25/S25_outfit_014.png
S25_outfit_01_01,24,,Fatal Free Fall Launch,Signature look for the launch of NO SPIN's new album that cemented her reputation as a gifted music producer.,Survivor,Producer Extraordinaire,Uncommon,1,[],images/Customization/S25_outfit_01_01.png
S25_outfit_01_02,24,,One Caged Heart Launch,Signature look for the launch of NO SPIN's new album that cemented her reputation as a gifted music producer.,Survivor,Producer Extraordinaire,Uncommon,1,[],images/Customization/S25_outfit_01_02.png
S25_outfit_01_03,24,,False Silver Lining Launch,Signature look for the launch of NO SPIN's new album that cemented her reputation as a gifted music producer.,Survivor,Producer Extraordinaire,Uncommon,1,[],images/Customization/S25_outfit_01_03.png
S25_outfit_01_CV01,24,,Sinsa-dong Press Conference,She crafted a public persona for herself to make her mark in the music industry.,Survivor,Yun-Jin Lee Essentials,Common,1,[],images/Customization/S25_outfit_01_CV01.png
S25_outfit_01_CV02,24,,Apgujeong-dong Press Conference,She crafted a public persona for herself to make her mark in the music industry.,Survivor,Yun-Jin Lee Essentials,Common,1,[],images/Customization/S25_outfit_01_CV02.png
S25_outfit_01_CV03,24,,Myeong-dong Press Conference,She crafted a public persona for herself to make her mark in the music industry.,Survivor,Yun-Jin Lee Essentials,Common,1,[],images/Customization/S25_outfit_01_CV03.png
S25_outfit_01_CV04,24,,Cheongdam-dong Press Conference,She crafted a public persona for herself to make her mark in the music industry.,Survivor,Yun-Jin Lee Essentials,Common,1,[],images/Customization/S25_outfit_01_CV04.png
